Source,Target,Label,Weight
Claudius BIV,Galba BIII,"John Selden, 1621",1
Claudius BIV,Galba BIV,"John Selden, 1621",1
Claudius BIV,Galba BIX,"John Selden, 1621",1
Claudius BIV,Galba BV,"John Selden, 1621",1
Claudius BIV,Galba BVII,"John Selden, 1621",1
Claudius BIV,Galba BVIII,"John Selden, 1621",1
Claudius BIV,Galba BX,"John Selden, 1621",1
Claudius BIV,Galba BXI,"John Selden, 1621",1
Claudius BIV,Galba BXII,"John Selden, 1621",1
Claudius BIV,Julius EIII,"John Selden, 1621",1
Claudius BIV,Julius FIII,"John Selden, 1621",1
Claudius BIV,Nero BVIII,"John Selden, 1621",1
Claudius BIV,Nero DVI,"William Le Neve, 1641",1
Claudius BIV,Otho BXI,"William Lisle, 1621",1
Claudius BIV,Otho BXIII,"John Selden, 1621",1
Claudius BIV,Otho CI,"William Le Neve, 1641",1
Claudius BIV,Otho DVII,"John Selden, 1621",1
Claudius BIV,Otho EI,"William Le Neve, 1641",1
Claudius BIV,Otho EIX,"John Selden, 1621",1
Claudius BIV,Otho EVII,"John Selden, 1621",1
Claudius BIV,Otho EVIII,"John Selden, 1621",1
Claudius BIV,Tiberius BIV,"Francis Tate, 1612",1
Claudius BIV,Tiberius EVIII,"Francis Tate, 1612",1
Claudius BIV,Vespasian AXVIII,"John Selden, 1621",1
Claudius BIV,Vespasian CXIV,"William Le Neve, 1641",1
Claudius BIV,Vitellius CIII,"William Dugdale, 1653",1
Claudius BIV,Vitellius CIV,"William Le Neve, 1641",1
Claudius BIV,Vitellius CIX,"John Selden, 1621",1
Claudius BIV,Vitellius CV,"William Le Neve, 1641",1
Claudius BIV,Vitellius CVIII,"William Dugdale, 1653",1
Claudius BIX,Faustina BIX,"Patrick Young, 1621",1
Claudius BIX,Nero CIII,"Patrick Young, 1621",1
Claudius BV,Claudius DIX,"George Calvert, 1616",1
Claudius BV,Claudius EV,"George Calvert, 1616",1
Claudius BV,Faustina BVII,"George Calvert, 1616",1
Claudius BVI,Claudius CIX,"Richard Montague, 1620",1
Claudius BVIII,Claudius DVIII,"John Selden, 1641",1
Claudius BVIII,Cleopatra DI,"John Selden, 1641",1
Claudius BVIII,Faustina AV,"John Selden, 1641",1
Claudius BVIII,Titus CV,"John Selden, 1641",1
Claudius BVIII,Titus F II,"John Selden, 1641",1
Claudius BVIII,Titus FI,"John Selden, 1641",1
Claudius BVIII,Vitellius AVII,"John Selden, 1641",1
Claudius BVIII,Vitellius DXVII,"John Selden, 1641",1
Claudius BVIII,Vitellius FIX,"John Selden, 1641",1
Claudius BVIII,Vitellius FXII,"John Selden, 1641",1
Claudius BVIII,Vitellius FXIX,"John Selden, 1641",1
Claudius BVIII,Vitellius FXVIII,"John Selden, 1641",1
Claudius CII,Titus CI,"William Le Neve, 1640",1
Claudius CIV,Tiberius CVII,"Robert Bowyer, 1612",1
Claudius CIX,Cleopatra AXII,"Arthur Agarde, 1613",1
Claudius CIX,Cleopatra CVII,"Arthur Agarde, 1613",1
Claudius CIX,Domitian III,"Arthur Agarde, 1613",1
Claudius CIX,Domitian XV,"Arthur Agarde, 1613",1
Claudius CIX,Faustina AIII,"Arthur Agarde, 1613",1
Claudius CIX,Faustina AIV,"Arthur Agarde, 1613",1
Claudius CIX,Faustina BII,"Arthur Agarde, 1613",1
Claudius CIX,Faustina BIII,"Arthur Agarde, 1613",1
Claudius CIX,Faustina BV,"Arthur Agarde, 1613",1
Claudius CIX,Faustina CV,"Arthur Agarde, 1613",1
Claudius CIX,Galba EIII,"Arthur Agarde, 1613",1
Claudius CIX,Julius AI,"Arthur Agarde, 1613",1
Claudius CIX,Julius BIV,"Arthur Agarde, 1613",1
Claudius CIX,Julius DVI,"Arthur Agarde, 1613",1
Claudius CIX,Julius DVII,"Arthur Agarde, 1613",1
Claudius CIX,Nero DI,"Arthur Agarde, 1613",1
Claudius CIX,Nero DX,"Arthur Agarde, 1613",1
Claudius CIX,Nero EI,"Arthur Agarde, 1613",1
Claudius CIX,Otho AXVII,"Arthur Agarde, 1613",1
Claudius CIX,Otho BXIV,"Arthur Agarde, 1613",1
Claudius CIX,Otho CVIII,"Arthur Agarde, 1613",1
Claudius CIX,Otho DIII,"Arthur Agarde, 1613",1
Claudius CIX,Tiberius AVI,"Arthur Agarde, 1613",1
Claudius CIX,Tiberius AX,"Arthur Agarde, 1613",1
Claudius CIX,Tiberius AXIII,"Arthur Agarde, 1613",1
Claudius CIX,Tiberius EVI,"Arthur Agarde, 1613",1
Claudius CIX,Titus AII,"Arthur Agarde, 1613",1
Claudius CIX,Titus AVIII,"Arthur Agarde, 1613",1
Claudius CIX,Vespasian AVI,"Arthur Agarde, 1613",1
Claudius CIX,Vespasian AXVIII,"Arthur Agarde, 1613",1
Claudius CIX,Vespasian DX,"Arthur Agarde, 1613",1
Claudius CIX,Vespasian EII,"Arthur Agarde, 1613",1
Claudius CIX,Vitellius AVIII,"Arthur Agarde, 1613",1
Claudius CIX,Vitellius AXIII,"Arthur Agarde, 1613",1
Claudius CIX,Vitellius DII,"Arthur Agarde, 1613",1
Claudius CIX,Vitellius DXV,"Arthur Agarde, 1613",1
Claudius CXI,Domitian XV,"Peter Balle, 1651",1
Claudius CXI,Nero AXV,"Peter Balle, 1651",1
Claudius CXI,Nero AXVI,"Peter Balle, 1651",1
Claudius CXI,Tiberius AVI,"Peter Balle, 1651",1
Claudius CXI,Titus AI,"Peter Balle, 1651",1
Claudius CXI,Vespasian EIII,"Peter Balle, 1651",1
Claudius DI,Julius DIII,"William Camden, 1604",1
Claudius DI,Nero DI,"William Camden, 1604",1
Claudius DI,Otho DIII,"William Camden, 1604",1
Claudius DI,Tiberius EVI,"William Camden, 1604",1
Claudius DII,Julius AII,"Henry Spelman, 1615",1
Claudius DII,Nero DI,"John Selden, 1622",1
Claudius DII,Otho CXIV,"John Selden, 1622",1
Claudius DII,Titus AXV,"Henry Spelman, 1615",1
Claudius DII,Titus AXVI,"Henry Spelman, 1615",1
Claudius DII,Titus AXXVII,"Henry Spelman, 1615;Henry Spelman, 1617",2
Claudius DII,Vespasian AXIV,"Henry Spelman, 1617",1
Claudius DII,Vitellius CX,"Henry Spelman, 1617",1
Claudius DIII,Cleopatra AIII,"William Le Neve, 1641",1
Claudius DIII,Faustina AIX,"William Le Neve, 1641",1
Claudius DIII,Nero DVI,"William Le Neve, 1641",1
Claudius DIII,Otho CI,"William Le Neve, 1641",1
Claudius DIII,Otho EI,"William Le Neve, 1641",1
Claudius DIII,Vespasian CXIV,"William Le Neve, 1641",1
Claudius DIII,Vitellius CIV,"William Le Neve, 1641",1
Claudius DIII,Vitellius CV,"William Le Neve, 1641",1
Claudius DIX,Claudius EV,"Patrick Young, 1616;George Calvert, 1616",2
Claudius DIX,Cleopatra DI,"Patrick Young, 1616",1
Claudius DIX,Cleopatra EIII,"Patrick Young, 1616",1
Claudius DIX,Domitian V,"Patrick Young, 1616",1
Claudius DIX,Faustina BVII,"George Calvert, 1616",1
Claudius DIX,Julius AXI,"Patrick Young, 1616",1
Claudius DIX,Nero AVII,"Patrick Young, 1616",1
Claudius DIX,Nero CV,"Patrick Young, 1616",1
Claudius DIX,Otho AIX,"Patrick Young, 1616",1
Claudius DIX,Otho BVI,"Patrick Young, 1616",1
Claudius DIX,Otho CXIV,"Patrick Young, 1616",1
Claudius DIX,Tiberius AXV,"Patrick Young, 1616",1
Claudius DIX,Tiberius CVI,"Patrick Young, 1616",1
Claudius DIX,Tiberius CXI,"Patrick Young, 1616",1
Claudius DIX,Tiberius EIV,"Patrick Young, 1616",1
Claudius DIX,Titus DXI,"Patrick Young, 1616",1
Claudius DIX,Titus DXXV,"Patrick Young, 1616",1
Claudius DIX,Vespasian AXIV,"Patrick Young, 1616",1
Claudius DIX,Vespasian BXIX,"Patrick Young, 1616",1
Claudius DIX,Vitellius CVIII,"Patrick Young, 1616",1
Claudius DIX,Vitellius DII,"Patrick Young, 1616",1
Claudius DIX,Vitellius EXVIII,"Patrick Young, 1616",1
Claudius DVI,Claudius EIII,"Richard Bancroft, 1608",1
Claudius DVI,Claudius EVIII,"Richard Bancroft, 1608",1
Claudius DVI,Cleopatra DIX,"Richard Bancroft, 1608",1
Claudius DVI,Cleopatra EI,"Richard Bancroft, 1608",1
Claudius DVI,Cleopatra EII,"Richard Bancroft, 1608",1
Claudius DVI,Cleopatra EIII,"Richard Bancroft, 1608",1
Claudius DVI,Cleopatra FI,"Richard Bancroft, 1608",1
Claudius DVI,Cleopatra FII,"Richard Bancroft, 1608",1
Claudius DVI,Domitian XI,"Richard Bancroft, 1608",1
Claudius DVI,Faustina BI,"Richard Bancroft, 1608",1
Claudius DVI,Galba AI,"Richard Bancroft, 1608",1
Claudius DVI,Galba EX,"Richard Bancroft, 1608",1
Claudius DVI,Julius AXI,"Richard Bancroft, 1608",1
Claudius DVI,Nero AV,"Richard Bancroft, 1608",1
Claudius DVI,Nero AVIII,"Richard Bancroft, 1608",1
Claudius DVI,Nero AXV,"Richard Bancroft, 1608",1
Claudius DVI,Nero AXVI,"Richard Bancroft, 1608",1
Claudius DVI,Nero CV,"Richard Bancroft, 1608",1
Claudius DVI,Nero DI,"Richard Bancroft, 1608",1
Claudius DVI,Nero DII,"Richard Bancroft, 1608",1
Claudius DVI,Otho BIII,"Richard Bancroft, 1608",1
Claudius DVI,Otho BV,"Richard Bancroft, 1608",1
Claudius DVI,Otho DVIII,"Richard Bancroft, 1608",1
Claudius DVI,Otho EV,"Richard Bancroft, 1608",1
Claudius DVI,Tiberius AIX,"Richard Bancroft, 1608",1
Claudius DVI,Tiberius AX,"Richard Bancroft, 1608",1
Claudius DVI,Tiberius CVII,"Richard Bancroft, 1608",1
Claudius DVI,Tiberius CXIII,"Richard Bancroft, 1608",1
Claudius DVI,Titus AI,"Richard Bancroft, 1608",1
Claudius DVI,Titus DXI,"Richard Bancroft, 1608",1
Claudius DVI,Vespasian BXIX,"Richard Bancroft, 1608",1
Claudius DVI,Vespasian DIV,"Richard Bancroft, 1608",1
Claudius DVI,Vespasian FXIII,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius DVII,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius DXI,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius DXV,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius EIV,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius EXI,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius EXIV,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius EXVII,"Richard Bancroft, 1608",1
Claudius DVI,Vitellius FIX,"Richard Bancroft, 1608",1
Claudius DVII,Nero CIV,"Lord William Howard, 1621",1
Claudius DVII,Tiberius CVI,"Lord William Howard, 1621",1
Claudius DVIII,Cleopatra DI,"John Selden, 1641",1
Claudius DVIII,Faustina AV,"John Selden, 1641",1
Claudius DVIII,Titus CV,"John Selden, 1641",1
Claudius DVIII,Titus F II,"John Selden, 1641",1
Claudius DVIII,Titus FI,"John Selden, 1641",1
Claudius DVIII,Vitellius AVII,"John Selden, 1641",1
Claudius DVIII,Vitellius DXVII,"John Selden, 1641",1
Claudius DVIII,Vitellius FIX,"John Selden, 1641",1
Claudius DVIII,Vitellius FXII,"John Selden, 1641",1
Claudius DVIII,Vitellius FXIX,"John Selden, 1641",1
Claudius DVIII,Vitellius FXVIII,"John Selden, 1641",1
Claudius DX,Cleopatra AVII,"Augustine Vincent, 1621",1
Claudius DX,Julius DII,"Augustine Vincent, 1621",1
Claudius DX,Titus CI,"John Borough, 1621",1
Claudius DX,Vitellius AII,"Augustine Vincent, 1621",1
Claudius DX,Vitellius AVIII,"Augustine Vincent, 1621",1
Claudius DX,Vitellius CVI,"Augustine Vincent, 1621",1
Claudius DX,Vitellius DX,"Augustine Vincent, 1621",1
Claudius EI,Claudius EI,"John Selden, 1638",1
Claudius EI,Claudius EIV,"John Selden, 1638",1
Claudius EI,Cleopatra AIII,"John Selden, 1638",1
Claudius EI,Cleopatra DI,"John Selden, 1638",1
Claudius EI,Cleopatra DV,"John Selden, 1638",1
Claudius EI,Cleopatra FIII,"John Selden, 1638",1
Claudius EI,Cleopatra FVI,"John Selden, 1638",1
Claudius EI,Domitian I,"John Selden, 1638",1
Claudius EI,Domitian V,"John Selden, 1638",1
Claudius EI,Faustina BIX,"John Selden, 1638",1
Claudius EI,Faustina CIV,"John Selden, 1638",1
Claudius EI,Galba AIX,"John Selden, 1638",1
Claudius EI,Galba AX,"John Selden, 1638",1
Claudius EI,Julius BVIII,"John Selden, 1638",1
Claudius EI,Julius BXIII,"John Selden, 1638",1
Claudius EI,Nero AVII,"John Selden, 1638",1
Claudius EI,Nero AXVII,"John Selden, 1638",1
Claudius EI,Nero CIX,"John Selden, 1638",1
Claudius EI,Nero DI,"John Selden, 1638",1
Claudius EI,Nero DVI,"John Selden, 1638",1
Claudius EI,Nero DVIII,"John Selden, 1638",1
Claudius EI,Nero EVI,"John Selden, 1638",1
Claudius EI,Otho BV,"John Selden, 1638",1
Claudius EI,Otho EVII,"John Selden, 1638",1
Claudius EI,Otho EX,"John Selden, 1638",1
Claudius EI,Tiberius AI,"John Selden, 1638",1
Claudius EI,Tiberius BX,"John Selden, 1638",1
Claudius EI,Tiberius BXIII,"John Selden, 1638",1
Claudius EI,Tiberius CIII,"John Selden, 1638",1
Claudius EI,Tiberius CIX,"John Selden, 1638",1
Claudius EI,Tiberius CV,"John Selden, 1638",1
Claudius EI,Titus BV,"John Selden, 1638",1
Claudius EI,Titus EII,"John Selden, 1638",1
Claudius EI,Titus EIII,"John Selden, 1638",1
Claudius EI,Titus EIV,"John Selden, 1638",1
Claudius EI,Vespasian AXII,"John Selden, 1638",1
Claudius EI,Vespasian CXIII,"John Selden, 1638",1
Claudius EI,Vitellius AIV,"John Selden, 1638",1
Claudius EI,Vitellius CIV,"John Selden, 1638",1
Claudius EI,Vitellius CX,"John Selden, 1638",1
Claudius EI,Vitellius DII,"John Selden, 1638",1
Claudius EI,Vitellius DXV,"John Selden, 1638",1
Claudius EI,Vitellius EV,"John Selden, 1638",1
Claudius EI,Vitellius EVI,"John Selden, 1638",1
Claudius EI,Vitellius FXIX,"John Selden, 1638",1
Claudius EI,Vitellius FXVIII,"John Selden, 1638",1
Claudius EIII,Claudius EVIII,"Richard Bancroft, 1608",1
Claudius EIII,Cleopatra BXII,"Henry Howard, 1612",1
Claudius EIII,Cleopatra BXIII,"James Ussher, 1611",1
Claudius EIII,Cleopatra DIX,"Richard Bancroft, 1608",1
Claudius EIII,Cleopatra EI,"Richard Bancroft, 1608;Henry Howard, 1612",2
Claudius EIII,Cleopatra EII,"Richard Bancroft, 1608",1
Claudius EIII,Cleopatra EIII,"Richard Bancroft, 1608",1
Claudius EIII,Cleopatra FI,"Richard Bancroft, 1608",1
Claudius EIII,Cleopatra FII,"Richard Bancroft, 1608",1
Claudius EIII,Cleopatra FVI,"Henry Howard, 1612",1
Claudius EIII,Domitian XI,"Richard Bancroft, 1608",1
Claudius EIII,Faustina BI,"Richard Bancroft, 1608",1
Claudius EIII,Galba AI,"Richard Bancroft, 1608",1
Claudius EIII,Galba EX,"Richard Bancroft, 1608",1
Claudius EIII,Julius AXI,"Richard Bancroft, 1608",1
Claudius EIII,Julius EVIII,"Simonds D’Ewes, 1626",1
Claudius EIII,Nero AI,"Henry Howard, 1612",1
Claudius EIII,Nero AV,"Richard Bancroft, 1608",1
Claudius EIII,Nero AVIII,"Richard Bancroft, 1608",1
Claudius EIII,Nero AXV,"Richard Bancroft, 1608",1
Claudius EIII,Nero AXVI,"Richard Bancroft, 1608",1
Claudius EIII,Nero CV,"Richard Bancroft, 1608",1
Claudius EIII,Nero DI,"Richard Bancroft, 1608",1
Claudius EIII,Nero DII,"Richard Bancroft, 1608",1
Claudius EIII,Nero EI,"James Ussher, 1611",1
Claudius EIII,Otho BIII,"Richard Bancroft, 1608",1
Claudius EIII,Otho BV,"George Buc, 1616;Richard Bancroft, 1608",2
Claudius EIII,Otho DVII,"George Buc, 1616",1
Claudius EIII,Otho DVIII,"Richard Bancroft, 1608",1
Claudius EIII,Otho EV,"Richard Bancroft, 1608",1
Claudius EIII,Tiberius AIX,"Richard Bancroft, 1608",1
Claudius EIII,Tiberius AX,"Richard Bancroft, 1608",1
Claudius EIII,Tiberius AXIII,"George Buc, 1616;Simonds D’Ewes, 1626",2
Claudius EIII,Tiberius CVII,"William Dugdale, 1639;James Ussher, 1611;Richard Bancroft, 1608;William Burton, 1627;Henry Howard, 1612",5
Claudius EIII,Tiberius CXIII,"James Ussher, 1611;Richard Bancroft, 1608;Simonds D’Ewes, 1626",3
Claudius EIII,Titus AI,"Richard Bancroft, 1608",1
Claudius EIII,Titus CI,"Henry Howard, 1612",1
Claudius EIII,Titus CVI,"George Buc, 1616",1
Claudius EIII,Titus DXI,"Richard Bancroft, 1608",1
Claudius EIII,Vespasian AIX,"James Ussher, 1611",1
Claudius EIII,Vespasian AXII,"William Dugdale, 1639",1
Claudius EIII,Vespasian AXXII,"George Buc, 1616",1
Claudius EIII,Vespasian BXIX,"Richard Bancroft, 1608",1
Claudius EIII,Vespasian CII,"Henry Howard, 1612",1
Claudius EIII,Vespasian DIV,"Richard Bancroft, 1608",1
Claudius EIII,Vespasian FXIII,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius AI,"William Dugdale, 1639",1
Claudius EIII,Vitellius CXVII,"Henry Howard, 1612",1
Claudius EIII,Vitellius DII,"Simonds D’Ewes, 1626",1
Claudius EIII,Vitellius DVII,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius DXI,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius DXV,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius DXVIII,"William Dugdale, 1639",1
Claudius EIII,Vitellius EIV,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius EXI,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius EXIV,"James Ussher, 1611;Richard Bancroft, 1608",2
Claudius EIII,Vitellius EXVII,"Richard Bancroft, 1608",1
Claudius EIII,Vitellius FIX,"James Ussher, 1611;Richard Bancroft, 1608",2
Claudius EIV,Claudius EIV,"John Selden, 1638;James Ussher|William Laud|George Abbot, 1634",2
Claudius EIV,Cleopatra AIII,"John Selden, 1638",1
Claudius EIV,Cleopatra BIX,"James Ussher, 1621",1
Claudius EIV,Cleopatra CVIII,"James Ussher, 1621",1
Claudius EIV,Cleopatra DI,"John Selden, 1638",1
Claudius EIV,Cleopatra DV,"John Selden, 1638",1
Claudius EIV,Cleopatra FIII,"John Selden, 1638",1
Claudius EIV,Cleopatra FVI,"John Selden, 1638",1
Claudius EIV,Domitian I,"John Selden, 1638",1
Claudius EIV,Domitian V,"John Selden, 1638",1
Claudius EIV,Faustina BIV,"James Ussher|William Laud|George Abbot, 1634",1
Claudius EIV,Faustina BIX,"John Selden, 1638",1
Claudius EIV,Faustina CIV,"John Selden, 1638",1
Claudius EIV,Galba AIX,"John Selden, 1638",1
Claudius EIV,Galba AX,"John Selden, 1638",1
Claudius EIV,Julius BVIII,"John Selden, 1638",1
Claudius EIV,Julius BXIII,"John Selden, 1638",1
Claudius EIV,Nero AVII,"John Selden, 1638",1
Claudius EIV,Nero AXVII,"John Selden, 1638",1
Claudius EIV,Nero CIX,"John Selden, 1638",1
Claudius EIV,Nero CVII,"James Ussher|William Laud|George Abbot, 1634",1
Claudius EIV,Nero DI,"John Selden, 1638",1
Claudius EIV,Nero DVI,"John Selden, 1638",1
Claudius EIV,Nero DVIII,"John Selden, 1638",1
Claudius EIV,Nero EVI,"John Selden, 1638",1
Claudius EIV,Otho BV,"John Selden, 1638",1
Claudius EIV,Otho EVII,"John Selden, 1638",1
Claudius EIV,Otho EX,"John Selden, 1638",1
Claudius EIV,Tiberius AI,"John Selden, 1638",1
Claudius EIV,Tiberius BX,"John Selden, 1638",1
Claudius EIV,Tiberius BXIII,"John Selden, 1638",1
Claudius EIV,Tiberius CIII,"John Selden, 1638",1
Claudius EIV,Tiberius CIX,"John Selden, 1638",1
Claudius EIV,Tiberius CV,"John Selden, 1638",1
Claudius EIV,Titus BV,"John Selden, 1638",1
Claudius EIV,Titus EII,"John Selden, 1638",1
Claudius EIV,Titus EIII,"John Selden, 1638",1
Claudius EIV,Titus EIV,"John Selden, 1638",1
Claudius EIV,Vespasian AIX,"James Ussher, 1621",1
Claudius EIV,Vespasian AXII,"John Selden, 1638",1
Claudius EIV,Vespasian AXIV,"James Ussher, 1621",1
Claudius EIV,Vespasian CXIII,"John Selden, 1638",1
Claudius EIV,Vespasian DXV,"James Ussher, 1621",1
Claudius EIV,Vitellius AIV,"John Selden, 1638",1
Claudius EIV,Vitellius AXII,"James Ussher, 1621",1
Claudius EIV,Vitellius CIV,"John Selden, 1638",1
Claudius EIV,Vitellius CIX,"James Ussher, 1621",1
Claudius EIV,Vitellius CX,"John Selden, 1638",1
Claudius EIV,Vitellius DII,"John Selden, 1638",1
Claudius EIV,Vitellius DVII,"James Ussher, 1621",1
Claudius EIV,Vitellius DXV,"John Selden, 1638",1
Claudius EIV,Vitellius EV,"John Selden, 1638",1
Claudius EIV,Vitellius EVI,"John Selden, 1638",1
Claudius EIV,Vitellius EXI,"James Ussher, 1621",1
Claudius EIV,Vitellius FXIX,"John Selden, 1638",1
Claudius EIV,Vitellius FXVIII,"John Selden, 1638",1
Claudius EV,Cleopatra DI,"Patrick Young, 1616",1
Claudius EV,Cleopatra EIII,"Patrick Young, 1616",1
Claudius EV,Domitian V,"Patrick Young, 1616",1
Claudius EV,Faustina BVII,"George Calvert, 1616",1
Claudius EV,Julius AXI,"Patrick Young, 1616",1
Claudius EV,Nero AVII,"Patrick Young, 1616",1
Claudius EV,Nero CV,"Patrick Young, 1616",1
Claudius EV,Otho AIX,"Patrick Young, 1616",1
Claudius EV,Otho BVI,"Patrick Young, 1616",1
Claudius EV,Otho CXIV,"Patrick Young, 1616",1
Claudius EV,Tiberius AXV,"Patrick Young, 1616",1
Claudius EV,Tiberius CVI,"Patrick Young, 1616",1
Claudius EV,Tiberius CXI,"Patrick Young, 1616",1
Claudius EV,Tiberius EIV,"Patrick Young, 1616",1
Claudius EV,Titus DXI,"Patrick Young, 1616",1
Claudius EV,Titus DXXV,"Patrick Young, 1616",1
Claudius EV,Vespasian AXIV,"Patrick Young, 1616",1
Claudius EV,Vespasian BXIX,"Patrick Young, 1616",1
Claudius EV,Vitellius CVIII,"Patrick Young, 1616",1
Claudius EV,Vitellius DII,"Patrick Young, 1616",1
Claudius EV,Vitellius EXVIII,"Patrick Young, 1616",1
Claudius EVII,Claudius EVII,"William Greene, 1639",1
Claudius EVII,Cleopatra AXVI,"John Selden, 1621",1
Claudius EVII,Galba BI,"John Selden, 1621",1
Claudius EVII,Galba BII,"John Selden, 1621",1
Claudius EVII,Galba BIII,"John Selden, 1621",1
Claudius EVII,Galba BIV,"John Selden, 1621",1
Claudius EVII,Galba BIX,"John Selden, 1621",1
Claudius EVII,Galba BV,"John Selden, 1621",1
Claudius EVII,Galba BVII,"John Selden, 1621",1
Claudius EVII,Galba BVIII,"John Selden, 1621",1
Claudius EVII,Galba BX,"John Selden, 1621",1
Claudius EVII,Galba BXI,"John Selden, 1621",1
Claudius EVII,Galba BXII,"John Selden, 1621",1
Claudius EVII,Galba DXII,"William Camden, 1614",1
Claudius EVII,Julius EI,"William Greene, 1639",1
Claudius EVII,Julius EIII,"John Selden, 1621",1
Claudius EVII,Julius FIII,"John Selden, 1621",1
Claudius EVII,Nero BVIII,"John Selden, 1621",1
Claudius EVII,Nero BX,"William Camden, 1614",1
Claudius EVII,Otho BX,"William Camden, 1614",1
Claudius EVII,Otho BXIII,"John Selden, 1621",1
Claudius EVII,Otho DVII,"John Selden, 1621",1
Claudius EVII,Otho EIX,"John Selden, 1621",1
Claudius EVII,Otho EVII,"John Selden, 1621",1
Claudius EVII,Otho EVIII,"John Selden, 1621",1
Claudius EVII,Titus AXV,"William Camden, 1614",1
Claudius EVII,Titus AXVI,"William Camden, 1614",1
Claudius EVII,Vespasian AXVIII,"John Selden, 1621",1
Claudius EVII,Vitellius CIX,"John Selden, 1621",1
Claudius EVII,Vitellius CXVII,"William Camden, 1614",1
Claudius EVII,Vitellius FXII,"William Camden, 1614",1
Claudius EVIII,Cleopatra DIX,"Richard Bancroft, 1608",1
Claudius EVIII,Cleopatra EI,"Richard Bancroft, 1608",1
Claudius EVIII,Cleopatra EII,"Richard Bancroft, 1608",1
Claudius EVIII,Cleopatra EIII,"Richard Bancroft, 1608",1
Claudius EVIII,Cleopatra FI,"Richard Bancroft, 1608",1
Claudius EVIII,Cleopatra FII,"Richard Bancroft, 1608",1
Claudius EVIII,Domitian XI,"Richard Bancroft, 1608",1
Claudius EVIII,Faustina BI,"Richard Bancroft, 1608",1
Claudius EVIII,Galba AI,"Richard Bancroft, 1608",1
Claudius EVIII,Galba EX,"Richard Bancroft, 1608",1
Claudius EVIII,Julius AXI,"Richard Bancroft, 1608",1
Claudius EVIII,Nero AV,"Richard Bancroft, 1608",1
Claudius EVIII,Nero AVIII,"Richard Bancroft, 1608",1
Claudius EVIII,Nero AXV,"Richard Bancroft, 1608",1
Claudius EVIII,Nero AXVI,"Richard Bancroft, 1608",1
Claudius EVIII,Nero CV,"Richard Bancroft, 1608",1
Claudius EVIII,Nero DI,"Richard Bancroft, 1608",1
Claudius EVIII,Nero DII,"Richard Bancroft, 1608",1
Claudius EVIII,Otho BIII,"Richard Bancroft, 1608",1
Claudius EVIII,Otho BV,"Richard Bancroft, 1608",1
Claudius EVIII,Otho DVIII,"Richard Bancroft, 1608",1
Claudius EVIII,Otho EV,"Richard Bancroft, 1608",1
Claudius EVIII,Tiberius AIX,"Richard Bancroft, 1608",1
Claudius EVIII,Tiberius AX,"Richard Bancroft, 1608",1
Claudius EVIII,Tiberius CVII,"Richard Bancroft, 1608",1
Claudius EVIII,Tiberius CXIII,"Richard Bancroft, 1608",1
Claudius EVIII,Titus AI,"Richard Bancroft, 1608",1
Claudius EVIII,Titus DXI,"Richard Bancroft, 1608",1
Claudius EVIII,Vespasian BXIX,"Richard Bancroft, 1608",1
Claudius EVIII,Vespasian DIV,"Richard Bancroft, 1608",1
Claudius EVIII,Vespasian FXIII,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius DVII,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius DXI,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius DXV,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius EIV,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius EXI,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius EXIV,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius EXVII,"Richard Bancroft, 1608",1
Claudius EVIII,Vitellius FIX,"Richard Bancroft, 1608",1
Cleopatra AII,Cleopatra DV,"William Camden, 1606",1
Cleopatra AII,Domitian I,"William Camden, 1606",1
Cleopatra AII,Faustina BIV,"William Camden, 1606",1
Cleopatra AII,Nero CV,"William Camden, 1606",1
Cleopatra AII,Nero DI,"William Camden, 1606",1
Cleopatra AII,Tiberius AX,"William Camden, 1606",1
Cleopatra AII,Titus BXII,"William Camden, 1606",1
Cleopatra AII,Titus BXIII,"William Camden, 1606",1
Cleopatra AII,Vespasian AII,"William Camden, 1606",1
Cleopatra AII,Vespasian BXXV,"William Camden, 1606",1
Cleopatra AII,Vespasian DXXI,"William Camden, 1606",1
Cleopatra AII,Vitellius DXV,"William Camden, 1606",1
Cleopatra AII,Vitellius FIX,"William Camden, 1606",1
Cleopatra AIII,Cleopatra DI,"John Selden, 1638",1
Cleopatra AIII,Cleopatra DV,"John Selden, 1638",1
