Source,Target,Label,Weight
Caligula EIV,Nero DVIII,John Selden,1
Caligula EIV,Nero EVI,John Selden,1
Caligula EIV,Otho AXVI,John Selden,1
Caligula EIV,Otho BV,John Selden,1
Caligula EIV,Otho BXIII,John Selden,1
Caligula EIV,Otho CX,Edward Herbert,1
Caligula EIV,Otho CXIV,John Selden,1
Caligula EIV,Otho DVII,John Selden,1
Caligula EIV,Otho EIX,John Selden,1
Caligula EIV,Otho EVII,John Selden,1
Caligula EIV,Otho EVIII,John Selden,1
Caligula EIV,Otho EX,John Selden,1
Caligula EIV,Tiberius AI,John Selden,1
Caligula EIV,Tiberius AIX,John Selden,1
Caligula EIV,Tiberius AXIII,John Selden,1
Caligula EIV,Tiberius BV,John Selden,1
Caligula EIV,Tiberius BX,John Selden,1
Caligula EIV,Tiberius BXIII,John Selden,1
Caligula EIV,Tiberius CIII,John Selden,1
Caligula EIV,Tiberius CIX,John Selden,1
Caligula EIV,Tiberius CV,John Selden,1
Caligula EIV,Tiberius CXIII,John Selden,1
Caligula EIV,Titus AVIII,John Selden,1
Caligula EIV,Titus BI,Edward Herbert,1
Caligula EIV,Titus BV,John Selden,1
Caligula EIV,Titus BVI,Robert Cecil,1
Caligula EIV,Titus CV,John Selden,1
Caligula EIV,Titus DII,Edward Herbert,1
Caligula EIV,Titus DIX,Edward Herbert,1
Caligula EIV,Titus DXX,John Selden,1
Caligula EIV,Titus EI,John Selden,1
Caligula EIV,Titus EII,John Selden,1
Caligula EIV,Titus EIII,John Selden,1
Caligula EIV,Titus EIV,John Selden,1
Caligula EIV,Titus EIX,John Selden,1
Caligula EIV,Titus EV,John Selden,1
Caligula EIV,Titus EVI,John Selden,1
Caligula EIV,Titus EVII,John Selden,1
Caligula EIV,Titus EVIII,John Selden,1
Caligula EIV,Titus EX,John Selden,1
Caligula EIV,Titus EXI,John Selden,1
Caligula EIV,Titus EXII,John Selden,1
Caligula EIV,Titus EXIII,John Selden,1
Caligula EIV,Titus EXIV,John Selden,1
Caligula EIV,Titus F II,John Selden,1
Caligula EIV,Titus FI,John Selden,1
Caligula EIV,Vespasian AXII,John Selden,1
Caligula EIV,Vespasian AXVIII,John Selden,1
Caligula EIV,Vespasian AXXII,John Selden,1
Caligula EIV,Vespasian BXIX,John Selden,1
Caligula EIV,Vespasian BXXII,John Selden,1
Caligula EIV,Vespasian BXXIII,John Selden,1
Caligula EIV,Vespasian CI,Robert Cecil,1
Caligula EIV,Vespasian CII,Robert Cecil,1
Caligula EIV,Vespasian CXIII,John Selden,1
Caligula EIV,Vespasian DX,John Selden,1
Caligula EIV,Vespasian EIII,John Selden,1
Caligula EIV,Vespasian EXI,John Selden,1
Caligula EIV,Vespasian FIX,Edward Herbert,1
Caligula EIV,Vitellius AIV,John Selden,1
Caligula EIV,Vitellius AVII,John Selden,1
Caligula EIV,Vitellius BXXI,Edward Herbert,1
Caligula EIV,Vitellius CIV,John Selden,1
Caligula EIV,Vitellius CIX,John Selden,1
Caligula EIV,Vitellius CX,John Selden,1
Caligula EIV,Vitellius CXI,Edward Herbert,1
Caligula EIV,Vitellius CXVI,Edward Herbert,1
Caligula EIV,Vitellius DII,John Selden,1
Caligula EIV,Vitellius DV,John Selden,1
Caligula EIV,Vitellius DXV,John Selden,1
Caligula EIV,Vitellius DXVII,John Selden,1
Caligula EIV,Vitellius EV,John Selden,1
Caligula EIV,Vitellius EVI,John Selden,1
Caligula EIV,Vitellius FIX,John Selden,1
Caligula EIV,Vitellius FXII,John Selden,1
Caligula EIV,Vitellius FXIX,John Selden,1
Caligula EIV,Vitellius FXVIII,John Selden,1
Caligula EIX,Caligula EVIII,Thomas Wilson,1
Caligula EIX,Caligula EX,Thomas Wilson,1
Caligula EIX,Julius FVI,Thomas Wilson,1
Caligula EIX,Otho EVII,Thomas Wilson,1
Caligula EIX,Vespasian FVI,Thomas Wilson,1
Caligula EIX,Vitellius CXI,Thomas Wilson,1
Caligula EIX,Vitellius CXVI,Thomas Wilson,1
Caligula EV,Caligula EVI,Robert Cecil,1
Caligula EV,Titus BVI,Robert Cecil,1
Caligula EV,Vespasian CI,Robert Cecil,1
Caligula EV,Vespasian CII,Robert Cecil,1
Caligula EVI,Titus BVI,Robert Cecil,1
Caligula EVI,Vespasian CI,Robert Cecil,1
Caligula EVI,Vespasian CII,Robert Cecil,1
Caligula EVIII,Caligula EX,Thomas Wilson;William Camden,2
Caligula EVIII,Caligula EXI,William Camden,1
Caligula EVIII,Caligula EXII,William Camden,1
Caligula EVIII,Claudius AVI,William Camden,1
Caligula EVIII,Claudius DI,William Camden,1
Caligula EVIII,Claudius EVII,William Camden,1
Caligula EVIII,Cleopatra AII,William Camden,1
Caligula EVIII,Cleopatra DV,William Camden,1
Caligula EVIII,Domitian I,William Camden,1
Caligula EVIII,Domitian XII,William Camden,1
Caligula EVIII,Faustina BIV,William Camden,1
Caligula EVIII,Galba DXII,William Camden,1
Caligula EVIII,Julius DIII,William Camden,1
Caligula EVIII,Julius FVI,Thomas Wilson,1
Caligula EVIII,Nero BIII,William Camden,1
Caligula EVIII,Nero BIV,William Camden,1
Caligula EVIII,Nero BV,William Camden,1
Caligula EVIII,Nero BX,William Camden,1
Caligula EVIII,Nero CV,William Camden,1
Caligula EVIII,Nero DI,William Camden,1
Caligula EVIII,Otho AXIV,William Camden,1
Caligula EVIII,Otho BX,William Camden,1
Caligula EVIII,Otho CVII,William Camden,1
Caligula EVIII,Otho DIII,William Camden,1
Caligula EVIII,Otho EVII,Thomas Wilson,1
Caligula EVIII,Tiberius AX,William Camden,1
Caligula EVIII,Tiberius AXIII,William Camden,1
Caligula EVIII,Tiberius EVI,William Camden,1
Caligula EVIII,Titus AXV,William Camden,1
Caligula EVIII,Titus AXVI,William Camden,1
Caligula EVIII,Titus BXII,William Camden,1
Caligula EVIII,Titus BXIII,William Camden,1
Caligula EVIII,Vespasian AII,William Camden,1
Caligula EVIII,Vespasian AXIII,William Camden,1
Caligula EVIII,Vespasian BXXV,William Camden,1
Caligula EVIII,Vespasian DXXI,William Camden,1
Caligula EVIII,Vespasian FVI,Thomas Wilson,1
Caligula EVIII,Vitellius AIII,William Camden,1
Caligula EVIII,Vitellius CVI,William Camden,1
Caligula EVIII,Vitellius CXI,Thomas Wilson,1
Caligula EVIII,Vitellius CXVI,Thomas Wilson,1
Caligula EVIII,Vitellius CXVII,William Camden,1
Caligula EVIII,Vitellius DVII,William Camden,1
Caligula EVIII,Vitellius DXIII,William Camden,1
Caligula EVIII,Vitellius DXV,William Camden,1
Caligula EVIII,Vitellius EVIII,William Camden,1
Caligula EVIII,Vitellius FIX,William Camden,1
Caligula EVIII,Vitellius FXII,William Camden,1
Caligula EX,Caligula EXI,William Camden,1
Caligula EX,Caligula EXII,William Camden,1
Caligula EX,Claudius AVI,William Camden,1
Caligula EX,Claudius DI,William Camden,1
Caligula EX,Claudius EVII,William Camden,1
Caligula EX,Cleopatra AII,William Camden,1
Caligula EX,Cleopatra DV,William Camden,1
Caligula EX,Domitian I,William Camden,1
Caligula EX,Domitian XII,William Camden,1
Caligula EX,Faustina BIV,William Camden,1
Caligula EX,Galba DXII,William Camden,1
Caligula EX,Julius DIII,William Camden,1
Caligula EX,Julius FVI,Thomas Wilson,1
Caligula EX,Nero BIII,William Camden,1
Caligula EX,Nero BIV,William Camden,1
Caligula EX,Nero BV,William Camden,1
Caligula EX,Nero BX,William Camden,1
Caligula EX,Nero CV,William Camden,1
Caligula EX,Nero DI,William Camden,1
Caligula EX,Otho AXIV,William Camden,1
Caligula EX,Otho BX,William Camden,1
Caligula EX,Otho CVII,William Camden,1
Caligula EX,Otho DIII,William Camden,1
Caligula EX,Otho EVII,Thomas Wilson,1
Caligula EX,Tiberius AX,William Camden,1
Caligula EX,Tiberius AXIII,William Camden,1
Caligula EX,Tiberius EVI,William Camden,1
Caligula EX,Titus AXV,William Camden,1
Caligula EX,Titus AXVI,William Camden,1
Caligula EX,Titus BXII,William Camden,1
Caligula EX,Titus BXIII,William Camden,1
Caligula EX,Vespasian AII,William Camden,1
Caligula EX,Vespasian AXIII,William Camden,1
Caligula EX,Vespasian BXXV,William Camden,1
Caligula EX,Vespasian DXXI,William Camden,1
Caligula EX,Vespasian FVI,Thomas Wilson,1
Caligula EX,Vitellius AIII,William Camden,1
Caligula EX,Vitellius CVI,William Camden,1
Caligula EX,Vitellius CXI,Thomas Wilson,1
Caligula EX,Vitellius CXVI,Thomas Wilson,1
Caligula EX,Vitellius CXVII,William Camden,1
Caligula EX,Vitellius DVII,William Camden,1
Caligula EX,Vitellius DXIII,William Camden,1
Caligula EX,Vitellius DXV,William Camden,1
Caligula EX,Vitellius EVIII,William Camden,1
Caligula EX,Vitellius FIX,William Camden,1
Caligula EX,Vitellius FXII,William Camden,1
Caligula EXI,Caligula EXI,William Camden,1
Caligula EXI,Caligula EXII,Henry Bourchier;William Camden,2
Caligula EXI,Claudius AVI,William Camden,1
Caligula EXI,Claudius DI,William Camden,1
Caligula EXI,Claudius EVII,William Camden,1
Caligula EXI,Cleopatra AII,William Camden,1
Caligula EXI,Cleopatra DV,William Camden,1
Caligula EXI,Cleopatra EIV,Henry Bourchier,1
Caligula EXI,Cleopatra FVI,Henry Bourchier,1
Caligula EXI,Domitian I,William Camden,1
Caligula EXI,Domitian XII,William Camden,1
Caligula EXI,Faustina BIV,William Camden,1
Caligula EXI,Galba DXII,William Camden,1
Caligula EXI,Julius AXI,Henry Bourchier,1
Caligula EXI,Julius DIII,William Camden,1
Caligula EXI,Nero BIII,William Camden,1
Caligula EXI,Nero BIV,William Camden,1
Caligula EXI,Nero BV,William Camden,1
Caligula EXI,Nero BX,William Camden,1
Caligula EXI,Nero CV,William Camden,1
Caligula EXI,Nero DI,William Camden,1
Caligula EXI,Otho AXIV,William Camden,1
Caligula EXI,Otho BX,William Camden,1
Caligula EXI,Otho CVII,William Camden,1
Caligula EXI,Otho DIII,William Camden,1
Caligula EXI,Tiberius AX,William Camden,1
Caligula EXI,Tiberius AXIII,William Camden,1
Caligula EXI,Tiberius AXIV,Henry Bourchier,1
Caligula EXI,Tiberius BXIII,Henry Bourchier,1
Caligula EXI,Tiberius EVI,William Camden,1
Caligula EXI,Titus AXV,William Camden,1
Caligula EXI,Titus AXVI,William Camden,1
Caligula EXI,Titus AXXIII,Henry Bourchier,1
Caligula EXI,Titus BXII,William Camden,1
Caligula EXI,Titus BXIII,William Camden,1
Caligula EXI,Titus FIII,Henry Bourchier,1
Caligula EXI,Vespasian AII,William Camden,1
Caligula EXI,Vespasian AXIII,William Camden,1
Caligula EXI,Vespasian BXXV,William Camden,1
Caligula EXI,Vespasian CXIII,Henry Bourchier,1
Caligula EXI,Vespasian DXXI,William Camden,1
Caligula EXI,Vitellius AIII,William Camden,1
Caligula EXI,Vitellius BII,Henry Bourchier,1
Caligula EXI,Vitellius BV,Henry Bourchier,1
Caligula EXI,Vitellius CVI,William Camden,1
Caligula EXI,Vitellius CXVII,William Camden,1
Caligula EXI,Vitellius DVII,William Camden,1
Caligula EXI,Vitellius DXIII,William Camden,1
Caligula EXI,Vitellius DXV,William Camden,1
Caligula EXI,Vitellius EVIII,William Camden,1
Caligula EXI,Vitellius FIX,William Camden,1
Caligula EXI,Vitellius FXII,William Camden,1
Caligula EXII,Claudius AVI,William Camden,1
Caligula EXII,Claudius DI,William Camden,1
Caligula EXII,Claudius EVII,William Camden,1
Caligula EXII,Cleopatra AII,William Camden,1
Caligula EXII,Cleopatra DV,William Camden,1
Caligula EXII,Cleopatra EIV,Henry Bourchier,1
Caligula EXII,Cleopatra FVI,Henry Bourchier,1
Caligula EXII,Domitian I,William Camden,1
Caligula EXII,Domitian XII,William Camden,1
Caligula EXII,Faustina BIV,William Camden,1
Caligula EXII,Galba DXII,William Camden,1
Caligula EXII,Julius AXI,Henry Bourchier,1
Caligula EXII,Julius DIII,William Camden,1
Caligula EXII,Nero BIII,William Camden,1
Caligula EXII,Nero BIV,William Camden,1
Caligula EXII,Nero BV,William Camden,1
Caligula EXII,Nero BX,William Camden,1
Caligula EXII,Nero CV,William Camden,1
Caligula EXII,Nero DI,William Camden,1
Caligula EXII,Otho AXIV,William Camden,1
Caligula EXII,Otho BX,William Camden,1
Caligula EXII,Otho CVII,William Camden,1
Caligula EXII,Otho DIII,William Camden,1
Caligula EXII,Tiberius AX,William Camden,1
Caligula EXII,Tiberius AXIII,William Camden,1
Caligula EXII,Tiberius AXIV,Henry Bourchier,1
Caligula EXII,Tiberius BXIII,Henry Bourchier,1
Caligula EXII,Tiberius EVI,William Camden,1
Caligula EXII,Titus AXV,William Camden,1
Caligula EXII,Titus AXVI,William Camden,1
Caligula EXII,Titus AXXIII,Henry Bourchier,1
Caligula EXII,Titus BXII,William Camden,1
Caligula EXII,Titus BXIII,William Camden,1
Caligula EXII,Titus FIII,Henry Bourchier,1
Caligula EXII,Vespasian AII,William Camden,1
Caligula EXII,Vespasian AXIII,William Camden,1
Caligula EXII,Vespasian BXXV,William Camden,1
Caligula EXII,Vespasian CXIII,Henry Bourchier,1
Caligula EXII,Vespasian DXXI,William Camden,1
Caligula EXII,Vitellius AIII,William Camden,1
Caligula EXII,Vitellius BII,Henry Bourchier,1
Caligula EXII,Vitellius BV,Henry Bourchier,1
Caligula EXII,Vitellius CVI,William Camden,1
Caligula EXII,Vitellius CXVII,William Camden,1
Caligula EXII,Vitellius DVII,William Camden,1
Caligula EXII,Vitellius DXIII,William Camden,1
Caligula EXII,Vitellius DXV,William Camden,1
Caligula EXII,Vitellius EVIII,William Camden,1
Caligula EXII,Vitellius FIX,William Camden,1
Caligula EXII,Vitellius FXII,William Camden,1
Cambridge University Library Additional MS 3578,Tiberius AIX,John Barkham,1
Cambridge University Library Additional MS 3578,Tiberius BVII,John Barkham,1
Cambridge University Library Additional MS 3578,Vitellius DII,John Barkham,1
Claudius AI,Claudius AV,James Ussher,1
Claudius AI,Claudius AX,James Ussher,1
Claudius AI,Claudius EIII,James Ussher,1
Claudius AI,Claudius EIV,James Ussher,1
Claudius AI,Cleopatra BIX,James Ussher,1
Claudius AI,Cleopatra BXIII,James Ussher,1
Claudius AI,Cleopatra CVIII,James Ussher,1
Claudius AI,Domitian VIII,James Ussher,1
Claudius AI,Galba AXVIII,James Ussher,1
Claudius AI,Julius DIII,James Ussher,1
Claudius AI,Nero AI,James Ussher,1
Claudius AI,Nero CIV,James Ussher,1
Claudius AI,Nero CV,James Ussher,1
Claudius AI,Nero EI,James Ussher,1
Claudius AI,Otho AIX,James Ussher,1
Claudius AI,Otho AXII,James Ussher,1
Claudius AI,Tiberius AXIV,James Ussher,1
Claudius AI,Tiberius AXV,James Ussher,1
Claudius AI,Tiberius B1,James Ussher,1
Claudius AI,Tiberius CIII,James Ussher,1
Claudius AI,Tiberius CVI,James Ussher,1
Claudius AI,Tiberius CVII,James Ussher,1
Claudius AI,Tiberius CXIII,James Ussher,1
Claudius AI,Titus AII,James Ussher,1
Claudius AI,Vespasian AI,James Ussher,1
Claudius AI,Vespasian AIX,James Ussher,1
Claudius AI,Vespasian AXIV,James Ussher,1
Claudius AI,Vespasian DVI,James Ussher,1
Claudius AI,Vespasian DXV,James Ussher,1
Claudius AI,Vitellius AXII,James Ussher,1
Claudius AI,Vitellius CIX,James Ussher,1
Claudius AI,Vitellius CVIII,James Ussher,1
Claudius AI,Vitellius DVII,James Ussher,1
Claudius AI,Vitellius EXI,James Ussher,1
Claudius AI,Vitellius EXIV,James Ussher,1
Claudius AI,Vitellius EXVIII,James Ussher,1
Claudius AI,Vitellius FIX,James Ussher,1
Claudius AIII,Claudius AIV,John Selden,1
Claudius AIII,Claudius AXI,John Selden,1
Claudius AIII,Claudius BIV,John Selden,1
Claudius AIII,Claudius BVIII,John Selden,1
Claudius AIII,Claudius DII,John Selden,1
Claudius AIII,Claudius DVIII,John Selden,1
Claudius AIII,Claudius EI,John Selden,1
Claudius AIII,Claudius EIV,John Selden,1
Claudius AIII,Claudius EVII,John Selden,1
Claudius AIII,Cleopatra AIII,John Selden,1
Claudius AIII,Cleopatra AXVI,John Selden,1
Claudius AIII,Cleopatra BIII,John Selden,1
Claudius AIII,Cleopatra CX,John Selden,1
Claudius AIII,Cleopatra DI,John Selden,1
Claudius AIII,Cleopatra DV,John Selden,1
Claudius AIII,Cleopatra EIV,John Selden,1
Claudius AIII,Cleopatra EV,John Selden,1
Claudius AIII,Cleopatra FI,John Selden,1
Claudius AIII,Cleopatra FII,John Selden,1
Claudius AIII,Cleopatra FIII,John Selden,1
Claudius AIII,Cleopatra FVI,John Selden,1
Claudius AIII,Domitian I,John Selden,1
Claudius AIII,Domitian V,John Selden,1
Claudius AIII,Faustina AIII,John Selden,1
Claudius AIII,Faustina AV,John Selden,1
Claudius AIII,Faustina BIX,John Selden,1
Claudius AIII,Faustina CIV,John Selden,1
Claudius AIII,Galba AIX,John Selden,1
Claudius AIII,Galba AX,John Selden,1
Claudius AIII,Galba BI,John Selden,1
Claudius AIII,Galba BII,John Selden,1
Claudius AIII,Galba BIII,John Selden,1
Claudius AIII,Galba BIV,John Selden,1
Claudius AIII,Galba BIX,John Selden,1
Claudius AIII,Galba BV,John Selden,1
Claudius AIII,Galba BVII,John Selden,1
Claudius AIII,Galba BVIII,John Selden,1
Claudius AIII,Galba BX,John Selden,1
Claudius AIII,Galba BXI,John Selden,1
Claudius AIII,Galba BXII,John Selden,1
Claudius AIII,Julius AXI,John Selden,1
Claudius AIII,Julius BVIII,John Selden,1
Claudius AIII,Julius BXIII,John Selden,1
Claudius AIII,Julius EIII,John Selden,1
Claudius AIII,Julius FIII,John Selden,1
Claudius AIII,London British Library Additional MS 33216,John Selden,1
Claudius AIII,Nero AVII,John Selden,1
Claudius AIII,Nero AXVII,John Selden,1
Claudius AIII,Nero BVIII,John Selden,1
Claudius AIII,Nero CIX,John Selden,1
Claudius AIII,Nero CVIII,John Selden,1
Claudius AIII,Nero DI,John Selden,1
Claudius AIII,Nero DII,John Selden,1
Claudius AIII,Nero DVI,John Selden,1
Claudius AIII,Nero DVIII,John Selden,1
Claudius AIII,Nero EVI,John Selden,1
Claudius AIII,Otho AXVI,John Selden,1
Claudius AIII,Otho BV,John Selden,1
Claudius AIII,Otho BXIII,John Selden,1
Claudius AIII,Otho CXIV,John Selden,1
Claudius AIII,Otho DVII,John Selden,1
Claudius AIII,Otho EIX,John Selden,1
Claudius AIII,Otho EVII,John Selden,1
Claudius AIII,Otho EVIII,John Selden,1
Claudius AIII,Otho EX,John Selden,1
Claudius AIII,Tiberius AI,John Selden,1
Claudius AIII,Tiberius AIX,John Selden,1
Claudius AIII,Tiberius AXIII,John Selden,1
Claudius AIII,Tiberius BV,John Selden,1
Claudius AIII,Tiberius BX,John Selden,1
Claudius AIII,Tiberius BXIII,John Selden,1
Claudius AIII,Tiberius CIII,John Selden,1
Claudius AIII,Tiberius CIX,John Selden,1
Claudius AIII,Tiberius CV,John Selden,1
Claudius AIII,Tiberius CXIII,John Selden,1
Claudius AIII,Titus AVIII,John Selden,1
Claudius AIII,Titus BV,John Selden,1
Claudius AIII,Titus CV,John Selden,1
Claudius AIII,Titus DXX,John Selden,1
Claudius AIII,Titus EI,John Selden,1
Claudius AIII,Titus EII,John Selden,1
Claudius AIII,Titus EIII,John Selden,1
Claudius AIII,Titus EIV,John Selden,1
Claudius AIII,Titus EIX,John Selden,1
Claudius AIII,Titus EV,John Selden,1
Claudius AIII,Titus EVI,John Selden,1
Claudius AIII,Titus EVII,John Selden,1
Claudius AIII,Titus EVIII,John Selden,1
Claudius AIII,Titus EX,John Selden,1
Claudius AIII,Titus EXI,John Selden,1
Claudius AIII,Titus EXII,John Selden,1
Claudius AIII,Titus EXIII,John Selden,1
Claudius AIII,Titus EXIV,John Selden,1
Claudius AIII,Titus F II,John Selden,1
Claudius AIII,Titus FI,John Selden,1
Claudius AIII,Vespasian AXII,John Selden,1
Claudius AIII,Vespasian AXVIII,John Selden,1
Claudius AIII,Vespasian AXXII,John Selden,1
Claudius AIII,Vespasian BXIX,John Selden,1
Claudius AIII,Vespasian BXXII,John Selden,1
Claudius AIII,Vespasian BXXIII,John Selden,1
Claudius AIII,Vespasian CXIII,John Selden,1
Claudius AIII,Vespasian DX,John Selden,1
Claudius AIII,Vespasian EIII,John Selden,1
Claudius AIII,Vespasian EXI,John Selden,1
Claudius AIII,Vitellius AIV,John Selden,1
Claudius AIII,Vitellius AVII,John Selden,1
Claudius AIII,Vitellius CIV,John Selden,1
Claudius AIII,Vitellius CIX,John Selden,1
Claudius AIII,Vitellius CX,John Selden,1
Claudius AIII,Vitellius DII,John Selden,1
Claudius AIII,Vitellius DV,John Selden,1
Claudius AIII,Vitellius DXV,John Selden,1
Claudius AIII,Vitellius DXVII,John Selden,1
Claudius AIII,Vitellius EV,John Selden,1
Claudius AIII,Vitellius EVI,John Selden,1
Claudius AIII,Vitellius FIX,John Selden,1
Claudius AIII,Vitellius FXII,John Selden,1
Claudius AIII,Vitellius FXIX,John Selden,1
Claudius AIII,Vitellius FXVIII,John Selden,1
Claudius AIV,Claudius AXI,John Selden,1
Claudius AIV,Claudius BIV,John Selden,1
Claudius AIV,Claudius BVIII,John Selden,1
Claudius AIV,Claudius DII,John Selden,1
Claudius AIV,Claudius DVIII,John Selden,1
Claudius AIV,Claudius EI,John Selden,1
Claudius AIV,Claudius EIV,John Selden,1
Claudius AIV,Claudius EVII,John Selden,1
Claudius AIV,Cleopatra AIII,John Selden,1
Claudius AIV,Cleopatra AXVI,John Selden,1
Claudius AIV,Cleopatra BIII,John Selden,1
Claudius AIV,Cleopatra CX,John Selden,1
Claudius AIV,Cleopatra DI,John Selden,1
Claudius AIV,Cleopatra DV,John Selden,1
Claudius AIV,Cleopatra EIV,John Selden,1
Claudius AIV,Cleopatra EV,John Selden,1
Claudius AIV,Cleopatra FI,John Selden,1
Claudius AIV,Cleopatra FII,John Selden,1
Claudius AIV,Cleopatra FIII,John Selden,1
Claudius AIV,Cleopatra FVI,John Selden,1
Claudius AIV,Domitian I,John Selden,1
Claudius AIV,Domitian V,John Selden,1
Claudius AIV,Faustina AIII,John Selden,1
Claudius AIV,Faustina AV,John Selden,1
Claudius AIV,Faustina BIX,John Selden,1
Claudius AIV,Faustina CIV,John Selden,1
Claudius AIV,Galba AIX,John Selden,1
Claudius AIV,Galba AX,John Selden,1
Claudius AIV,Galba BI,John Selden,1
Claudius AIV,Galba BII,John Selden,1
Claudius AIV,Galba BIII,John Selden,1
Claudius AIV,Galba BIV,John Selden,1
Claudius AIV,Galba BIX,John Selden,1
Claudius AIV,Galba BV,John Selden,1
Claudius AIV,Galba BVII,John Selden,1
Claudius AIV,Galba BVIII,John Selden,1
Claudius AIV,Galba BX,John Selden,1
Claudius AIV,Galba BXI,John Selden,1
Claudius AIV,Galba BXII,John Selden,1
Claudius AIV,Julius AXI,John Selden,1
Claudius AIV,Julius BVIII,John Selden,1
Claudius AIV,Julius BXIII,John Selden,1
Claudius AIV,Julius EIII,John Selden,1
Claudius AIV,Julius FIII,John Selden,1
Claudius AIV,London British Library Additional MS 33216,John Selden,1
Claudius AIV,Nero AVII,John Selden,1
Claudius AIV,Nero AXVII,John Selden,1
Claudius AIV,Nero BVIII,John Selden,1
Claudius AIV,Nero CIX,John Selden,1
Claudius AIV,Nero CVIII,John Selden,1
Claudius AIV,Nero DI,John Selden,1
Claudius AIV,Nero DII,John Selden,1
Claudius AIV,Nero DVI,John Selden,1
Claudius AIV,Nero DVIII,John Selden,1
Claudius AIV,Nero EVI,John Selden,1
Claudius AIV,Otho AXVI,John Selden,1
Claudius AIV,Otho BV,John Selden,1
Claudius AIV,Otho BXIII,John Selden,1
Claudius AIV,Otho CXIV,John Selden,1
Claudius AIV,Otho DVII,John Selden,1
Claudius AIV,Otho EIX,John Selden,1
Claudius AIV,Otho EVII,John Selden,1
Claudius AIV,Otho EVIII,John Selden,1
Claudius AIV,Otho EX,John Selden,1
Claudius AIV,Tiberius AI,John Selden,1
Claudius AIV,Tiberius AIX,John Selden,1
Claudius AIV,Tiberius AXIII,John Selden,1
Claudius AIV,Tiberius BV,John Selden,1
Claudius AIV,Tiberius BX,John Selden,1
Claudius AIV,Tiberius BXIII,John Selden,1
Claudius AIV,Tiberius CIII,John Selden,1
Claudius AIV,Tiberius CIX,John Selden,1
Claudius AIV,Tiberius CV,John Selden,1
Claudius AIV,Tiberius CXIII,John Selden,1
Claudius AIV,Titus AVIII,John Selden,1
Claudius AIV,Titus BV,John Selden,1
Claudius AIV,Titus CV,John Selden,1
Claudius AIV,Titus DXX,John Selden,1
Claudius AIV,Titus EI,John Selden,1
Claudius AIV,Titus EII,John Selden,1
Claudius AIV,Titus EIII,John Selden,1
Claudius AIV,Titus EIV,John Selden,1
Claudius AIV,Titus EIX,John Selden,1
Claudius AIV,Titus EV,John Selden,1
Claudius AIV,Titus EVI,John Selden,1
Claudius AIV,Titus EVII,John Selden,1
Claudius AIV,Titus EVIII,John Selden,1
Claudius AIV,Titus EX,John Selden,1
Claudius AIV,Titus EXI,John Selden,1
Claudius AIV,Titus EXII,John Selden,1
Claudius AIV,Titus EXIII,John Selden,1
Claudius AIV,Titus EXIV,John Selden,1
Claudius AIV,Titus F II,John Selden,1
Claudius AIV,Titus FI,John Selden,1
Claudius AIV,Vespasian AXII,John Selden,1
Claudius AIV,Vespasian AXVIII,John Selden,1
Claudius AIV,Vespasian AXXII,John Selden,1
Claudius AIV,Vespasian BXIX,John Selden,1
Claudius AIV,Vespasian BXXII,John Selden,1
Claudius AIV,Vespasian BXXIII,John Selden,1
Claudius AIV,Vespasian CXIII,John Selden,1
Claudius AIV,Vespasian DX,John Selden,1
Claudius AIV,Vespasian EIII,John Selden,1
Claudius AIV,Vespasian EXI,John Selden,1
Claudius AIV,Vitellius AIV,John Selden,1
Claudius AIV,Vitellius AVII,John Selden,1
Claudius AIV,Vitellius CIV,John Selden,1
Claudius AIV,Vitellius CIX,John Selden,1
Claudius AIV,Vitellius CX,John Selden,1
Claudius AIV,Vitellius DII,John Selden,1
Claudius AIV,Vitellius DV,John Selden,1
Claudius AIV,Vitellius DXV,John Selden,1
Claudius AIV,Vitellius DXVII,John Selden,1
Claudius AIV,Vitellius EV,John Selden,1
Claudius AIV,Vitellius EVI,John Selden,1
Claudius AIV,Vitellius FIX,John Selden,1
Claudius AIV,Vitellius FXII,John Selden,1
Claudius AIV,Vitellius FXIX,John Selden,1
Claudius AIV,Vitellius FXVIII,John Selden,1
Claudius AV,Claudius AX,James Ussher,1
Claudius AV,Claudius EIII,James Ussher,1
Claudius AV,Claudius EIV,James Ussher,1
Claudius AV,Cleopatra BIX,James Ussher,1
Claudius AV,Cleopatra BXIII,James Ussher,1
Claudius AV,Cleopatra CVIII,James Ussher,1
Claudius AV,Domitian VIII,James Ussher,1
Claudius AV,Galba AXVIII,James Ussher,1
Claudius AV,Julius DIII,James Ussher,1
Claudius AV,Nero AI,James Ussher,1
Claudius AV,Nero CIV,James Ussher,1
Claudius AV,Nero CV,James Ussher,1
Claudius AV,Nero EI,James Ussher,1
Claudius AV,Otho AIX,James Ussher,1
Claudius AV,Otho AXII,James Ussher,1
Claudius AV,Tiberius AXIV,James Ussher,1
Claudius AV,Tiberius AXV,James Ussher,1
Claudius AV,Tiberius B1,James Ussher,1
Claudius AV,Tiberius CIII,James Ussher,1
Claudius AV,Tiberius CVI,James Ussher,1
Claudius AV,Tiberius CVII,James Ussher,1
Claudius AV,Tiberius CXIII,James Ussher,1
Claudius AV,Titus AII,James Ussher,1
Claudius AV,Vespasian AI,James Ussher,1
Claudius AV,Vespasian AIX,James Ussher,1
Claudius AV,Vespasian AXIV,James Ussher,1
Claudius AV,Vespasian DVI,James Ussher,1
