Source,Target
prologues,Longleat253
prologues,PierpontM775
dedications,CamStJohn208
dedications,Longleat253
dedications,PierpontM775
Humphrey,CamStJohn208
Humphrey,Longleat253
Humphrey,PierpontM775
Fastolf,CamStJohn208
Fastolf,Longleat253
Fastolf,PierpontM775
dedications,Lam265
de la Pole,BLHar543
de la Pole,BLCottRollsII23
political poems,BLCottRollsII23
de la Pole,BLCottVesBXVI
de la Pole,Lam306
de la Pole,TCD516
historical poems,BLCottVesBXVI
historical poems,Lam306
historical poems,TCD516
satire,BLCottVesBXVI
satire,Lam306
satire,TCD516
parodies,BLCottVesBXVI
parodies,Lam306
parodies,TCD516
de la Pole,BLCottRollsII23
political poems,BLCottRollsII23
songs,BLRoy14Cvii
de Mandeville,BLRoy14Cvii
prayers,BodAsh59
Denis,BodAsh59
saints’ lives,BodAsh43
saints’ lives,Bod779
saints’ lives,BodLauMis463
saints’ lives,OxfTri57
saints’ lives,CULAdd3039
saints’ lives,CamCCC145
saints’ lives,CamMagPep2344
saints’ lives,CamTCC605
saints’ lives,BLCottJulDIX
saints’ lives,BLEge2891
saints’ lives,BLHar2277
saints’ lives,BLSto949
saints’ lives,Lam223
saints’ lives,TokyoTak54
Denis,BodAsh43
Denis,Bod779
Denis,BodLauMis463
Denis,OxfTri57
Denis,CULAdd3039
Denis,CamCCC145
Denis,CamMagPep2344
Denis,CamTCC605
Denis,BLCottJulDIX
Denis,BLEge2891
Denis,BLHar2277
Denis,BLSto949
Denis,Lam223
Denis,TokyoTak54
prayers,Lam541
despair,Lam541
Isabelle,BLAdd16165
Despencer,BLAdd16165
virelais,BLAdd16165
sermons,CamJes13
devil,CamJes13
sin,CamJes13
Virgin Mary,BodEngPoeta1
Virgin Mary,BodAsh42
Virgin Mary,CULAdd8335
Virgin Mary,BLHar2391
Virgin Mary,BLAdd38010
Virgin Mary,BLHar4196
Virgin Mary,Lam260
Virgin Mary,NLWPork10
Virgin Mary,HunHM129
Virgin Mary,MinULZ822
devil,BodEngPoeta1
devil,BodAsh42
devil,CULAdd8335
devil,BLHar2391
devil,BLAdd38010
devil,BLHar4196
devil,Lam260
devil,NLWPork10
devil,HunHM129
devil,MinULZ822
devil,CamEmm27
sins,CamEmm27
translations,CamEmm27
dialogues,CULFf631
Satan,CULFf631
devil,CULFf631
friars,CULFf631
religious,CamGon408
sermons,CamGon408
devil,CamGon408
translations,CamGon408
devil,OxfMert248
sermons,OxfMert248
Edmund,BodSelSup52
Edmund,BodAsh42
Edmund,BodEngPoeta1
Edmund,CULAdd8335
Edmund,CULDd11
Edmund,BLHar2391
Edmund,Lam260
Edmund,MinULZ822
Edmund,HunHM129
devil,BodSelSup52
devil,BodAsh42
devil,BodEngPoeta1
devil,CULAdd8335
devil,CULDd11
devil,BLHar2391
devil,Lam260
devil,MinULZ822
devil,HunHM129
Satan,BodSelSup52
Satan,BodAsh42
Satan,BodEngPoeta1
Satan,CULAdd8335
Satan,CULDd11
Satan,BLHar2391
Satan,Lam260
Satan,MinULZ822
Satan,HunHM129
devil,CULFf631
monks,CULFf631
Satan,BodLauMis213
Satan,BodLauMis111
Satan,Bod410
Satan,BodRawC670
Satan,OxfLinLat52
Satan,CamGon364
Satan,CamStJohn159
Satan,DULCosViv2
Satan,EDU82
Satan,Lincoln44
Satan,Spalding
devil,BodLauMis213
devil,BodLauMis111
devil,Bod410
devil,BodRawC670
devil,OxfLinLat52
devil,CamGon364
devil,CamStJohn159
devil,DULCosViv2
devil,EDU82
devil,Lincoln44
devil,Spalding
sermons,BodLauMis213
sermons,BodLauMis111
sermons,Bod410
sermons,BodRawC670
sermons,OxfLinLat52
sermons,CamGon364
sermons,CamStJohn159
sermons,DULCosViv2
sermons,EDU82
sermons,Lincoln44
sermons,Spalding
translations,BodLauMis213
translations,BodLauMis111
translations,Bod410
translations,BodRawC670
translations,OxfLinLat52
translations,CamGon364
translations,CamStJohn159
translations,DULCosViv2
translations,EDU82
translations,Lincoln44
translations,Spalding
devil,CULLl510
devil,CamMagPep2553
devil,Banna
Satan,CULLl510
Satan,CamMagPep2553
Satan,Banna
devil,CULGg626
sermons,CULGg626
Virgin Mary,BLAdd39996
devil,BLAdd39996
dialogues,BodRawD328
devil,BodRawD328
Satan,BodRawD328
Ireland,DublinRepBlack
devil,DublinRepBlack
devils,BLAdd15225
devils,BLAdd37492
devils,Lam853
devotional verse,CULDd564
devotional verse,Longleat29
devotional verse,CamMagPep2553
devotional verse,Banna
devotional verse,NLS18721
devotional verse,BLAdd32427
devotional verse,Salisb152
translations,BLAdd32427
translations,Salisb152
devotional verse,BodLauMis210
devotional verse,BodRawC86
devotional verse,NLS18721
devotional verse,SarumMort
scripture texts,BodRawB408
scripture texts,BodDou229
devotional verse,BodRawB408
devotional verse,BodDou229
devotional verse,BLHar2869
pardon,BLHar2869
devotional verse,OxfBras9
devotional verse,OxfUni123
devotional verse,BLAdd19901
devotional verse,BLHar4011
devotional verse,CULIi12
devotional verse,LibCong4
repentance,BLAdd11579
devotional verse,BLAdd11579
devotional verse,BodDou322
devotional verse,CULFf238
devotional verse,CamMagPep1584
devotional verse,CamTCC601
devotional verse,BLHar1706
sermons,Bod26
devotional verse,Bod26
sermons,PROC473915
devotional verse,PROC473915
devotional verse,BLHar7322
devotional verse,BodArcSelB24
devotional verse,OxfJesus29
paraphrases,BodLauMis683
paraphrases,CULKk13
paraphrases,BLAdd29729
devotional verse,BodLauMis683
devotional verse,CULKk13
devotional verse,BLAdd29729
Saint Bernard,BodLauMis683
Saint Bernard,CULKk13
Saint Bernard,BLAdd29729
devotional verse,BLAdd8151
devotional verse,BLRoy17Bxvii
devotional verse,NLWPen356
translations,BLAdd8151
translations,BLRoy17Bxvii
translations,NLWPen356
mercy,CULIi38
sermons,CULIi38
devotional verse,CULIi38
devotional verse,BLAdd37788
transitoriness,BLAdd37788
devotional verse,BodEngPoeta1
devotional verse,CamTCC1450
devotional verse,BLAru248
Passion,BLAru248
songs,BLAru248
purgatory,BLAdd37049
devotional verse,BLAdd37049
devotional verse,BodDonC13
devotional verse,CULGg132
devotional verse,OxfMagd30
devotional verse,PierpontM775
devotional verse,BodLauMis416
dialecticians,BLHar913
dialogues,BodLauMis683
dialogues,OxfBal354
dialogues,NLWPork10
dialogues,Har25258
Virgin Mary,BodLauMis683
Virgin Mary,OxfBal354
Virgin Mary,NLWPork10
Virgin Mary,Har25258
lovers,CULGg427
lovers,BLHar3362
dialogues,CULGg427
dialogues,BLHar3362
dialogues,BLAdd38666
dialogues,CULAdd5943
dialogues,CamStJohn259
dialogues,BLHar2330
dialogues,NLS18721
Virgin Mary,CULAdd5943
Virgin Mary,CamStJohn259
Virgin Mary,BLHar2330
Virgin Mary,NLS18721
Virgin Mary,BLAdd5465
dialogues,BLAdd5465
women,OxfBal354
women,BLAdd27879
dialogues,OxfBal354
dialogues,BLAdd27879
dialogues,BLAdd5665
women,BLAdd5665
dialogues,NLS18721
Virgin Mary,NLS18721
Saint Bernard,BodAddA268
dialogues,BodAddA268
Virgin Mary,BodAddA268
Passion,BodAddA268
dialogues,BLAdd31042
dialogues,NLWPork10
dialogues,Chichester
dialogues,Lam853
dialogues,BodRawC813
women,BodRawC813
dialogues,BLAdd23986
dramatic writings,BLAdd23986
miracle plays,BodEngPoetf2
dialogues,BodEngPoetf2
incest,BodEngPoetf2
dialogues,BLAdd37049
dialogues,BLHar7322
sermons,Bod187
sermons,BodRawC670
sermons,CamGon71
sermons,CamGon364
sermons,CamStJohn159
sermons,CantLitD14
sermons,EDU82
sermons,Eton34
sermons,Lincoln44
sermons,Spalding
sermons,WorcF19
sermons,WorcQ3
sermons,VaticanOtto
dialogues,Bod187
dialogues,BodRawC670
dialogues,CamGon71
dialogues,CamGon364
dialogues,CamStJohn159
dialogues,CantLitD14
dialogues,EDU82
dialogues,Eton34
dialogues,Lincoln44
dialogues,Spalding
dialogues,WorcF19
dialogues,WorcQ3
dialogues,VaticanOtto
translations,BLAdd60577
dialogues,BLAdd60577
impossibilities,LincInnH90
dialogues,LincInnH90
women,CamTCCVI182
love,CamTCCVI182
dialogues,CamTCCVI182
dialogues,AbeSas1
dialogues,BLCottFausBVI
dialogues,BLSto39
dialogues,BLAdd37049
illustrations,BLCottFausBVI
illustrations,BLSto39
illustrations,BLAdd37049
dialogues,BLHar2253
dialogues,BodDig102
dialogues,CULLl510
dialogues,CamMagPep2553
dialogues,Banna
women,CULLl510
women,CamMagPep2553
women,Banna
ribaldry,CULLl510
ribaldry,CamMagPep2553
ribaldry,Banna
erotic verse,CULLl510
erotic verse,CamMagPep2553
erotic verse,Banna
Robin Hood,CULEe435a
dialogues,CULEe435a
dialogues,BLAdd37049
Peter Dominican,BLAdd37049
husbands,Chetham8009
dialogues,Chetham8009
dialogues,BLAdd31042
dialogues,BLCottVesAIII
dialogues,GottingenTheo107
dialogues,KeioHopton
dialogues,TokyoTak15
dialogues,BLSto39
Virgin Mary,BLSto39
dialogues,BLHar7322
dialogues,NLS18721
dialogues,BLHar682
envoys,BLHar682
dialogues,BodSelSup53
dialogues,BLAdd31922
love,BLAdd31922
envoys,BLHar682
dialogues,BLHar682
lover’s lament,BLHar2252
dialogues,BLHar2252
dialogues,BLHar2253
dialogues,BLHar331
love lyrics,BodRawPoe36
dialogues,BodRawPoe36
satire,BodRawPoe36
dialogues,CamTCC599
Nature,CamTCC599
envoys,CamTCC599
lovers,CamTCC599
satire,CamTCC599
satire,CamTCC600
satire,BLHar2251
dialogues,CamTCC599
dialogues,CamTCC600
dialogues,BLHar2251
marriage,CamTCC599
marriage,CamTCC600
marriage,BLHar2251
dialogues,OxfCCC61
dialogues,StPauls9Dxix
virtues,StPauls9Dxix
sermons,StPauls9Dxix
dialogues,OxfCCC237
dialogues,CULFf238
dialogues,CamGon174
dialogues,CamMagPep1584
dialogues,CamTCC601
dialogues,BLHar2339
dialogues,BLAdd36983
dialogues,NLS1931
dialogues,Lam306
dialogues,Lam853
dialogues,HarEng530
dialogues,HunHM144
dialogues,CamMagPep2125
dialogues,LeedsBro501
envoys,BLHar682
dialogues,BLHar682
dialogues,BodRawPoe175
dialogues,BLCottTibEVII
dialogues,TokyoTak32
dialogues,BodTan110
dialogues,CamGon84
dialogues,CamTCC323
dialogues,BLAdd11579
dialogues,Lam78
marriage,CamTCC323
marriage,BLAdd11579
marriage,Lam78
women,CamTCC323
women,BLAdd11579
women,Lam78
liturgical texts,BodDig86
liturgical texts,CamStJohn111
liturgical texts,BLHar2253
liturgical texts,BLRoy8Fii
liturgical texts,BLRoy12Ei
liturgical texts,TCD301
Virgin Mary,BodDig86
Virgin Mary,CamStJohn111
Virgin Mary,BLHar2253
Virgin Mary,BLRoy8Fii
Virgin Mary,BLRoy12Ei
Virgin Mary,TCD301
translations,BodDig86
translations,CamStJohn111
translations,BLHar2253
translations,BLRoy8Fii
translations,BLRoy12Ei
translations,TCD301
dialogues,BodDig86
dialogues,CamStJohn111
dialogues,BLHar2253
dialogues,BLRoy8Fii
dialogues,BLRoy12Ei
dialogues,TCD301
songs,BodDig86
songs,CamStJohn111
songs,BLHar2253
songs,BLRoy8Fii
songs,BLRoy12Ei
songs,TCD301
dialogues,BLHar3776
dialogues,Winches33
dramatic writings,Winches33
morality plays,Winches33
proverbs,BLRoy18Dii
dialogues,BLRoy18Dii
vanity,BLRoy18Dii
dialogues,BodDig102
God,Bod596
God,BodRawC86
God,BLAdd39574
God,BLHar2380
God,NLS3473
God,Lam306
God,Lam853
God,HarEng530
dialogues,Bod596
dialogues,BodRawC86
dialogues,BLAdd39574
dialogues,BLHar2380
dialogues,NLS3473
dialogues,Lam306
dialogues,Lam853
dialogues,HarEng530
dialogues,TCD432
dialogues,BLAdd10392
wise men,BLAdd10392
wisdom,BLAdd10392
youth,BLAdd10392
dialogues,NLS18721
dialogues,BodLatTheD1
sermons,BodLatTheD1
love letters,BodRawPoe36
satire,BodRawPoe36
women,BodRawPoe36
dialogues,BodRawPoe36
dialogues,BodRawC813
Venus,BodRawC813
Doomsday,BodDig86
Doomsday,OxfJesus29
Doomsday,CamTCC323
Doomsday,BLCottCalAIX
dialogues,BodDig86
dialogues,OxfJesus29
dialogues,CamTCC323
dialogues,BLCottCalAIX
dialogues,CamTCC1450
dialogues,BodLauMis210
warnings,BodLauMis210
youth,BodLauMis210
dialogues,CULEe112
dice,BodArcSelB8
dice,BodAsh337
dice,BodHerD104
dice,BodNorthC80
dice,BodRawC813
dice,BodRawD1062
dice,CamTCC1157
dice,BLAdd24663
dice,BLCottCleoCIV
dice,BLHar559
dice,BLHar7332
dice,BLLan762
dice,BLSl2578
dice,PROSP1232
dice,TCD516
dice,ChesRecOffddx123
prophecies,BodArcSelB8
prophecies,BodAsh337
prophecies,BodHerD104
prophecies,BodNorthC80
prophecies,BodRawC813
prophecies,BodRawD1062
prophecies,CamTCC1157
prophecies,BLAdd24663
prophecies,BLCottCleoCIV
prophecies,BLHar559
prophecies,BLHar7332
prophecies,BLLan762
prophecies,BLSl2578
prophecies,PROSP1232
prophecies,TCD516
prophecies,ChesRecOffddx123
dice,Bod638
dice,BodFair16
dice,OxfBal354
prefaces,OxfBal354
duplicity,BodFair16
duplicity,BodAsh59
duplicity,BLHar7578
duplicity,BLAdd16165
mutability,BodFair16
mutability,BodAsh59
mutability,BLHar7578
mutability,BLAdd16165
dice,BodFair16
dice,BodAsh59
dice,BLHar7578
dice,BLAdd16165
Fortune,BodFair16
Fortune,BodAsh59
Fortune,BLHar7578
Fortune,BLAdd16165
women,BodFair16
women,BodAsh59
women,BLHar7578
women,BLAdd16165
envoys,BodFair16
envoys,BodAsh59
envoys,BLHar7578
envoys,BLAdd16165
divination,BLSl513
divination,AbeUL123
divination,YaleBei365
divination,BosPLMed100
dice,BLSl513
dice,AbeUL123
dice,YaleBei365
dice,BosPLMed100
dice,BodRawC813
dice,BodAsh337
dice,CULIi611
dice,BLCottRollsII23
dice,BLHar559
dice,NLWLan119
dice,NLWPen26
dice,ChesRecOffddx123
prophecies,BodRawC813
prophecies,BodAsh337
prophecies,CULIi611
prophecies,BLCottRollsII23
prophecies,BLHar559
prophecies,NLWLan119
prophecies,NLWPen26
prophecies,ChesRecOffddx123
dice,BLEge2788
didactic verse,BLHar2259
mnemonics,HunPB82241
didactic verse,HunPB82241
didactic verse,BodDig88
didactic verse,BodDig88
didactic verse,CamTCC600
didactic verse,BLHar1735
didactic verse,BLSl635
didactic verse,BLSl1315
didactic verse,Longleat176
didactic verse,NatLibMed49
didactic verse,HunHM64
didactic verse,Clumber
two-line,BodDig88
two-line,CamTCC600
two-line,BLHar1735
two-line,BLSl635
two-line,BLSl1315
two-line,Longleat176
two-line,NatLibMed49
two-line,HunHM64
two-line,Clumber
prognostications,BLHar2252
didactic verse,BLHar2252
prognostications,BodAsh210
didactic verse,BodAsh210
didactic verse,BodDig88
didactic verse,BodLatLitG8
didactic verse,BodLatMisE22
didactic verse,OxfBal354
didactic verse,OxfKeble47
didactic verse,OxfKeble58
didactic verse,OxfUni179
didactic verse,CULEe435a
didactic verse,CULFf68
didactic verse,CamMag13
didactic verse,CamTCC1081
didactic verse,CamTCC1450
didactic verse,BLHar3810
didactic verse,BLRoy2Axvii
didactic verse,BLRoy8Fxii
didactic verse,BLSl747
didactic verse,Lam545
didactic verse,EDU107
didactic verse,YaleBei88
didactic verse,BNlat3638
prognostications,CamTCC600
prognostications,BLSl1315
prognostications,HunHM64
didactic verse,CamTCC600
didactic verse,BLSl1315
didactic verse,HunHM64
Ten Commandments,CamEmm27
didactic verse,CamEmm27
prognostications,BodDig88
prognostications,BLHar1735
didactic verse,BodDig88
didactic verse,BLHar1735
seasons,CULEe112
didactic verse,CULEe112
prognostications,CamStJohn135
didactic verse,CamStJohn135
medicine,CamMagPep1236
didactic verse,CamMagPep1236
instruction,BLRoy18Ax
didactic verse,BLRoy18Ax
didactic verse,BodDig75
didactic verse,BodEngPoeta1
didactic verse,BodLauMis108
didactic verse,BodLauMis463
didactic verse,BodLauMis685
didactic verse,OxfTri57
didactic verse,CamCCC145
didactic verse,CamMagPep2344
didactic verse,CamTCC605
didactic verse,BLAdd10301
didactic verse,BLAdd22283
didactic verse,BLAdd24542
didactic verse,BLAdd36983
didactic verse,BLCottJulDIX
didactic verse,BLEge1993
didactic verse,BLEge2810
didactic verse,BLEge2891
didactic verse,BLHar874
didactic verse,BLHar2277
didactic verse,BLSto949
didactic verse,CollArmsAr8
didactic verse,NLS23711
didactic verse,HunHM64
didactic verse,TokyoTak54
zodiac,BodRawD939
zodiac,NLS1931
didactic verse,BodRawD939
didactic verse,NLS1931
diet,TokyoTak46
medicine,TokyoTak46
dietaries,Wright
utilitarian verse,Wright
medicine,Wright
medicine,CamTCC1117
prayers,CamTCC1117
diseases,CamTCC1117
patronage,CULLl510
patronage,CamMagPep2553
Dog,CULLl510
Dog,CamMagPep2553
Dog,CULLl510
Dog,CamMagPep2553
doggerel,CamClare13
prayers,BodRawC572
dogs,BodRawC572
dogs,BLRoy7Eiv
fables,BLRoy7Eiv
songs,BLAdd60577
fragments,BLAdd60577
dogs,BLAdd60577
dogs,BLEge1995
dogs,TCD661
greyhounds,BLEge1995
greyhounds,TCD661
hunting,BLEge1995
hunting,TCD661
utilitarian verse,BLEge1995
utilitarian verse,TCD661
The Five Dogs of London,TCD516
historical poems,TCD516
evils of the time,TCD516
Richard III,TCD516
dogs,TCD516
proverbs,CamTCC1149
dogs,CamTCC1149
domestic life,BodEngPoeta1
exempla,BodEngPoeta1
saints’ lives,Bod779
saints’ lives,BodEngPoeta1
saints’ lives,BodLauMis108
saints’ lives,CULAdd2585c
saints’ lives,CamTCC605
saints’ lives,BLEge1993
saints’ lives,Lam223
Dominic,Bod779
Dominic,BodEngPoeta1
Dominic,BodLauMis108
Dominic,CULAdd2585c
Dominic,CamTCC605
Dominic,BLEge1993
Dominic,Lam223
Doomsday,BLHar2255
Doomsday,NLS18721
Doomsday,BLSl2593
Doomsday,BodAddE6
Doomsday,BodDig86
Doomsday,BodAsh1416
Doomsday,BodAddE6
Doomsday,BodDig86
Doomsday,BodTan407
Doomsday,CamTCC263
Doomsday,BlCottCalAII
Doomsday,YaleBei365
Doomsday,BLHar2253
Doomsday,CULIi38
sermons,CULIi38
Doomsday,NLS18721
Doomsday,BLCottTibEVII
Doomsday,BLHar4196
Doomsday,EDCPCM
Doomsday,BodLauMis622
Doomsday,Lam223
Doomsday,TokyoTak54
Doomsday,BLAdd40166c3
miracles,CULKk424
Doomsday,CULKk424
Doomsday,OxfMert248
Doomsday,CamTCC605
Doomsday,BLHar913
Doomsday,CULFf238
sermons,CULKk424
sin,CULKk424
summoners,CULKk424
Doomsday,CULKk424
judgement day,CULKk424
Doomsday,HerefordO414
Doomsday,CamStJohn31
dream visions,CamStJohn31
Doomsday,BLAdd37049
Doomsday,StPauls9Dxix
prophecies,StPauls9Dxix
saints’ lives,CULAdd4122
saints’ lives,BLAru168
saints’ lives,BLHar5272
Dorothy,CULAdd4122
Dorothy,BLAru168
Dorothy,BLHar5272
Dorothy,BLAru327
Dorothy,BLAdd36983
saints’ lives,BLAru327
saints’ lives,BLAdd36983
monks,BodAsh42
monks,BodEngPoeta1
monks,BLAdd22283
monks,BLAdd38010
monks,BLHar2391
monks,Lam260
monks,MinULZ822
monks,HunHM129
dragons,BodAsh42
dragons,BodEngPoeta1
dragons,BLAdd22283
dragons,BLAdd38010
dragons,BLHar2391
dragons,Lam260
dragons,MinULZ822
dragons,HunHM129
monks,BodSelSup52
monks,CULDd11
monks,CULAdd8335
dragons,BodSelSup52
dragons,CULDd11
dragons,CULAdd8335
heraldry,BLHar7322
dragons,BLHar7322
dream poems,Bod638
dream poems,BodFair16
dream poems,BodTan346
dream poems,CULGg427
dream poems,CamMagPep2006
dream poems,BLAdd16165
dream poems,BLAdd38179
dream poems,BLSl1212
dream poems,Longleat258
love lyrics,Bod638
love lyrics,BodFair16
love lyrics,BodTan346
love lyrics,CULGg427
love lyrics,CamMagPep2006
love lyrics,BLAdd16165
love lyrics,BLAdd38179
love lyrics,BLSl1212
love lyrics,Longleat258
dream poems,BodArcSelB24
dream poems,CamTCC599
dream poems,BLRoy18Dii
virtues,CamTCC599
virtues,BLRoy18Dii
pilgrims/pilgrimage,BodArcSelB14
pilgrims/pilgrimage,BodBar20
pilgrims/pilgrimage,Bod414
pilgrims/pilgrimage,BodHatDon1
pilgrims/pilgrimage,BodLauMis600
pilgrims/pilgrimage,BodRawPoe141
pilgrims/pilgrimage,BodRawPoe149
pilgrims/pilgrimage,BodRawPoe223
pilgrims/pilgrimage,OxfChrCh152
pilgrims/pilgrimage,OxfCCC198
pilgrims/pilgrimage,OxfNew314
pilgrims/pilgrimage,OxfTri49
pilgrims/pilgrimage,CULDd424
pilgrims/pilgrimage,CULGg427
pilgrims/pilgrimage,CULIi326
pilgrims/pilgrimage,CULMm25
pilgrims/pilgrimage,CamFitzMc181
pilgrims/pilgrimage,CamTCC582
pilgrims/pilgrimage,CamTCC595
pilgrims/pilgrimage,BLAdd5140
pilgrims/pilgrimage,BLAdd35286
pilgrims/pilgrimage,BLEge2726
pilgrims/pilgrimage,BLEge2863
pilgrims/pilgrimage,BLEge2864
pilgrims/pilgrimage,BLHar1758
pilgrims/pilgrimage,BLHar7333
pilgrims/pilgrimage,BLHar7334
pilgrims/pilgrimage,BLLan851
pilgrims/pilgrimage,BLRoy17Dxv
pilgrims/pilgrimage,BLRoy18Cii
pilgrims/pilgrimage,BLSl1685
pilgrims/pilgrimage,BLSl1686
pilgrims/pilgrimage,NLW21972D
pilgrims/pilgrimage,NLWPen392
pilgrims/pilgrimage,Alnwick455
pilgrims/pilgrimage,GULHun197
pilgrims/pilgrimage,Lichfield29
pilgrims/pilgrimage,Lincoln110
pilgrims/pilgrimage,LonPhys388
pilgrims/pilgrimage,RylandsEng113
pilgrims/pilgrimage,Petworth7
pilgrims/pilgrimage,Austin143
pilgrims/pilgrimage,ChicagoUL564
pilgrims/pilgrimage,PierpontM249
pilgrims/pilgrimage,PhilRos10841
pilgrims/pilgrimage,PUL100
pilgrims/pilgrimage,HunEL26C9
pilgrims/pilgrimage,BNangl39
pilgrims/pilgrimage,TokyoTak24
pilgrims/pilgrimage,TokyoTak32
pilgrims/pilgrimage,Bodmer48
fables,BodArcSelB14
fables,BodBar20
fables,Bod414
fables,BodHatDon1
fables,BodLauMis600
fables,BodRawPoe141
fables,BodRawPoe149
fables,BodRawPoe223
fables,OxfChrCh152
fables,OxfCCC198
fables,OxfNew314
fables,OxfTri49
fables,CULDd424
fables,CULGg427
fables,CULIi326
fables,CULMm25
fables,CamFitzMc181
fables,CamTCC582
fables,CamTCC595
fables,BLAdd5140
fables,BLAdd35286
fables,BLEge2726
fables,BLEge2863
fables,BLEge2864
fables,BLHar1758
fables,BLHar7333
fables,BLHar7334
fables,BLLan851
fables,BLRoy17Dxv
fables,BLRoy18Cii
fables,BLSl1685
fables,BLSl1686
fables,NLW21972D
fables,NLWPen392
fables,Alnwick455
fables,GULHun197
fables,Lichfield29
fables,Lincoln110
fables,LonPhys388
fables,RylandsEng113
fables,Petworth7
fables,Austin143
fables,ChicagoUL564
fables,PierpontM249
fables,PhilRos10841
fables,PUL100
fables,HunEL26C9
fables,BNangl39
fables,TokyoTak24
fables,TokyoTak32
fables,Bodmer48
dreams,BodArcSelB14
dreams,BodBar20
dreams,Bod414
dreams,BodHatDon1
dreams,BodLauMis600
dreams,BodRawPoe141
dreams,BodRawPoe149
dreams,BodRawPoe223
dreams,OxfChrCh152
dreams,OxfCCC198
dreams,OxfNew314
dreams,OxfTri49
dreams,CULDd424
dreams,CULGg427
dreams,CULIi326
dreams,CULMm25
dreams,CamFitzMc181
dreams,CamTCC582
dreams,CamTCC595
dreams,BLAdd5140
dreams,BLAdd35286
dreams,BLEge2726
dreams,BLEge2863
dreams,BLEge2864
dreams,BLHar1758
dreams,BLHar7333
dreams,BLHar7334
dreams,BLLan851
dreams,BLRoy17Dxv
dreams,BLRoy18Cii
dreams,BLSl1685
dreams,BLSl1686
dreams,NLW21972D
dreams,NLWPen392
dreams,Alnwick455
dreams,GULHun197
dreams,Lichfield29
dreams,Lincoln110
dreams,LonPhys388
dreams,RylandsEng113
dreams,Petworth7
dreams,Austin143
dreams,ChicagoUL564
dreams,PierpontM249
dreams,PhilRos10841
dreams,PUL100
dreams,HunEL26C9
dreams,BNangl39
dreams,TokyoTak24
dreams,TokyoTak32
dreams,Bodmer48
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
Fame,Bod638
Fame,BodFair16
Fame,CamMagPep2006
Fortune,Bod638
Fortune,BodFair16
Fortune,CamMagPep2006
dreams,Bod638
dreams,BodFair16
dreams,CamMagPep2006
speech,Bod638
speech,BodFair16
speech,CamMagPep2006
dreams,BLHar2253
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
dream visions,BLHar3725
dream visions,BLRoy12Exvi
dreams,BLHar3725
dreams,BLRoy12Exvi
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
patronage,CULLl510
James IV,CULLl510
dreams,CULLl510
prognostications,NYPL120
dreams,NYPL120
glosses,NYPL120
translations,NYPL120
lovers,BLAdd5465
dream visions,BLAdd5465
Virgin Mary,Bod686
Virgin Mary,CamFitzMc182
Virgin Mary,CamJes56
Virgin Mary,CamTCC601
Virgin Mary,BLCottAppXXVII
Virgin Mary,BLHar2255
dream visions,Bod686
dream visions,CamFitzMc182
dream visions,CamJes56
dream visions,CamTCC601
dream visions,BLCottAppXXVII
dream visions,BLHar2255
envoys,Bod686
envoys,CamFitzMc182
envoys,CamJes56
envoys,CamTCC601
envoys,BLCottAppXXVII
envoys,BLHar2255
dream visions,BodAsh1468III
dream visions,BodDig145
dream visions,BodDou323
dream visions,BodEngPoeta1
dream visions,BodRawPoe137
dream visions,OxfUni45
dream visions,CamPem312C6
dream visions,CamTCC594
dream visions,BLHar875
dream visions,BLHar6041
dream visions,NLW733B
dream visions,LiverpoolULF48
dream visions,LincInnH150
dream visions,SocAnt687
dream visions,PriO6
dream visions,PierpontM818
dream visions,TCD213
sins,BodAsh1468III
sins,BodDig145
sins,BodDou323
sins,BodEngPoeta1
sins,BodRawPoe137
sins,OxfUni45
sins,CamPem312C6
sins,CamTCC594
sins,BLHar875
sins,BLHar6041
sins,NLW733B
sins,LiverpoolULF48
sins,LincInnH150
sins,SocAnt687
sins,PriO6
sins,PierpontM818
sins,TCD213
prayers,BodAsh1468III
prayers,BodDig145
prayers,BodDou323
prayers,BodEngPoeta1
prayers,BodRawPoe137
prayers,OxfUni45
prayers,CamPem312C6
prayers,CamTCC594
prayers,BLHar875
prayers,BLHar6041
prayers,NLW733B
prayers,LiverpoolULF48
prayers,LincInnH150
prayers,SocAnt687
prayers,PriO6
prayers,PierpontM818
prayers,TCD213
scribes,BodAsh1468III
scribes,BodDig145
scribes,BodDou323
scribes,BodEngPoeta1
scribes,BodRawPoe137
scribes,OxfUni45
scribes,CamPem312C6
scribes,CamTCC594
scribes,BLHar875
scribes,BLHar6041
scribes,NLW733B
scribes,LiverpoolULF48
scribes,LincInnH150
scribes,SocAnt687
scribes,PriO6
scribes,PierpontM818
scribes,TCD213
penitence,BodAsh1468III
penitence,BodDig145
penitence,BodDou323
penitence,BodEngPoeta1
penitence,BodRawPoe137
penitence,OxfUni45
penitence,CamPem312C6
